id	address	lat	lon
87384425	улица Дежнёва, 87	62.01229155	129.69614785000002
87384426	улица Лермонтова, 146	62.01852446311613	129.6873084731129
87384427	улица Дежнёва, 81	62.013184200000005	129.69833740000004
87384429	улица Широких-Полянского, 15	62.01886469377902	129.68115936537697
87384431	улица Лермонтова, 107/2	62.02461884248277	129.69814051495078
87384432	улица Кеши Алексеева, 13/1	62.01636645	129.6753585
87384439	улица Лермонтова, 154	62.016589149999994	129.6853126
87384440	улица Каландаришвили, 40/9	62.025628874305895	129.70391585378528
87384446	улица Дежнёва, 81/6	62.011217349999995	129.69684750000002
87384448	Ново-Карьерная улица, 23	62.024381848974585	129.6765876350587
87384450	улица Лермонтова, 150	62.0178715	129.68682354999999
87384455	улица Широких-Полянского, 3	62.01767505	129.68553
87384456	улица Якова Потапова, 10/2	62.01037039861379	129.6769071757585
87384457	улица Лермонтова, 144	62.0187826643132	129.6876492874157
87384458	улица Петровского, 23	62.02662794511523	129.70606875776096
87384459	улица Ломоносова, 55	62.024742660373235	129.70465079451932
87384461	улица Широких-Полянского, 9/2	62.01781928615612	129.68314461216295
87384462	улица Кеши Алексеева, 13/2	62.01574204999999	129.67541830000002
87384464	улица Каландаришвили, 38/1	62.02438352465256	129.70164394619636
87384468	улица Лермонтова, 168	62.0120266582907	129.68177277973012
87384470	улица Дежнёва, 77	62.013535665499795	129.70022727184426
87384472	улица Широких-Полянского, 8/2	62.019234302840765	129.68280293234417
87384475	улица Каландаришвили, 21/2	62.02220786579456	129.70121438542205
87384476	улица Дежнёва, 81/2	62.01231750000001	129.69877995000002
87384477	улица Лермонтова, 115	62.022631047048925	129.69426707020546
87384479	улица Дежнёва, 85/1	62.01245177592139	129.69740917572744
87384480	улица Лермонтова, 101	62.026366900000006	129.69930255
87384481	улица Чайковского, 121	62.017595593779006	129.67876016537696
87384482	улица Петровского, 29/2	62.02929504674782	129.69732177558333
87384484	улица Кеши Алексеева, 5	62.01582291951127	129.68049488682985
87384487	улица Лермонтова, 170	62.01164924170929	129.68137632026986
87384489	улица Каландаришвили, 25/3	62.0215577	129.69917245
87384490	улица Лермонтова, 162	62.0136095880225	129.6829857740553
87384491	улица Маяковского, 87	62.01901674999999	129.68528415
87384493	улица Кеши Алексеева, 6/2	62.016731050000004	129.6824013
87384494	улица Каландаришвили, 25/4	62.021100700000005	129.69903515000001
87384496	улица Якова Потапова, 7/1	62.01401654999999	129.67919869999997
87384497	улица Лермонтова, 119	62.02141761532216	129.69244711319826
87384499	улица Чайковского, 117	62.018677806220985	129.67998643462306
87384500	улица Якова Потапова, 15/1	62.01238863879548	129.67862521910536
87384501	улица Лермонтова, 107	62.02521751477375	129.69723881203367
87384502	улица Каландаришвили, 40/5	62.02647459680084	129.70275337088822
87384505	улица Петровского, 21/1	62.025663724018834	129.7063086025975
87384506	улица Лермонтова, 138/4	62.018332051685874	129.68816126484728
87384508	улица Чайковского, 34	62.01848626327528	129.6787882918016
87384509	улица Лермонтова, 162/1	62.0140227417093	129.68259262026984
87384510	улица Дежнёва, 85/3	62.01184640721615	129.69753777294957
87384513	улица Якова Потапова, 16	62.00947255	129.67539819999996
87384514	улица Лермонтова, 150/1	62.018026386381656	129.68619240645475
87399226	Ильменская улица, 63	62.03108355125055	129.6616280289709
87399251	улица Билибина, 42 к2	62.03071096103445	129.647345162191
87399263	улица Билибина, 38 к1	62.028551750000005	129.64579544999998
87399276	улица Билибина, 42 к3	62.030238529135	129.64692929043167
87399287	улица Билибина, 46 к2	62.030309992572846	129.64225726740142
87399289	Ильменская улица, 59/4	62.03096707326771	129.66341005116718
87399295	улица Билибина, 12	62.02704295	129.65601815
87399304	улица Билибина, 44	62.0290006088391	129.64173753372245
87399305	улица Борисовка 3-й квартал, 1В	62.040446548884745	129.64099158448778
87399306	улица Билибина, 42 к1	62.03085276344402	129.6466084073996
87399307	улица Билибина, 12/1	62.02713106208399	129.6554746352135
87399312	улица Борисовка 3-й квартал, 5В	62.040662983373075	129.64029386603144
87399314	улица Билибина, 46 к4Г	62.030421449999984	129.64510335
87399317	улица Билибина, 48 к2	62.030020766280664	129.64117944925516
87399327	улица Билибина, 36 к2	62.03015068290799	129.64747422697616
87399329	Ильменская улица, 63/2	62.03067095000001	129.66054815
87399351	улица Борисовка 3-й квартал, 1Б	62.04210714999999	129.64084635
87399352	улица Билибина, 46	62.0290984662776	129.64119759924944
87399355	улица Билибина, 42 к5	62.03114120129866	129.6457287128414
87399377	улица Билибина, 48 к1	62.029596700000006	129.64094370000004
87399380	улица Борисовка 3-й квартал, 4В	62.040879149999995	129.64028685000002
87399383	улица Билибина, 42 к6	62.03061089418999	129.64778687347368
87399384	улица Борисовка 3-й квартал, 2В	62.04070724999998	129.64153555
87399388	Ильменская улица	62.030879250000005	129.66415884999998
87399394	улица Билибина, 46 к5	62.03070591895108	129.64337232276938
87399397	Ильменская улица, 59	62.03082940470309	129.66492577705597
87399408	Ильменская улица, 57/9	62.030446027056456	129.66558768613413
87399412	улица Билибина, 48	62.02919804256134	129.64065103447285
87399417	улица Борисовка 3-й квартал, 1Д	62.040019950000016	129.64067345000004
